,names,gmm,kmeans
998,thermal_2019-10-09_1570649954_0_0.png,0,1
999,thermal_2020-04-06_1586199188_0_0.png,1,3
1000,thermal_2020-07-29_1595999768_0_0.png,1,3
1001,thermal_2019-07-06_1562412499_0_0.png,0,1
1002,thermal_2020-08-05_1596615487_0_0.png,0,2
1003,thermal_2020-07-18_1595046547_0_0.png,1,3
1004,thermal_2020-08-18_1597778288_0_0.png,0,1
1005,thermal_2020-01-22_1579673167_0_0.png,2,0
1006,thermal_2020-06-22_1592800574_0_0.png,1,3
1007,thermal_2020-08-07_1596828908_0_0.png,0,1
1008,thermal_2020-12-23_1608716715_0_0.png,0,1
1009,thermal_2019-08-21_1566356888_0_0.png,0,1
1010,thermal_2020-09-01_1598959507_0_0.png,1,2
1011,thermal_2019-08-29_1567066459_0_0.png,0,2
1012,thermal_2020-09-02_1599049568_0_0.png,0,2
1013,thermal_2020-03-29_1585469108_0_0.png,1,3
1014,thermal_2020-08-08_1596894488_0_0.png,1,2
1015,thermal_2019-08-22_1566466998_0_0.png,0,2
1016,thermal_2020-03-16_1584383527_0_0.png,2,3
1017,thermal_2020-09-19_1600510328_0_0.png,0,2
1018,thermal_2021-01-20_1611169387_0_0.png,0,1
1019,thermal_2020-04-13_1586738108_0_0.png,1,3
1020,thermal_2020-04-02_1585787348_0_0.png,2,3
1021,thermal_2019-08-27_1566882679_0_0.png,0,1
1022,thermal_2020-01-30_1580362268_0_0.png,2,0
1023,thermal_2020-02-15_1581722408_0_0.png,2,0
1024,thermal_2020-09-17_1600348095_0_0.png,1,3
1025,thermal_2021-03-05_1614949220_0_0.png,0,2
1026,thermal_2020-08-20_1597888927_0_0.png,0,1
1027,thermal_2020-04-10_1586527328_0_0.png,3,0
1028,thermal_2019-07-04_1562255779_0_0.png,0,2
1029,thermal_2020-05-18_1589767695_0_0.png,2,3
1030,thermal_2020-03-12_1583970487_0_0.png,2,3
1031,thermal_2020-01-10_1578691988_0_0.png,2,0
1032,thermal_2020-05-24_1590328447_0_0.png,3,3
1033,thermal_2019-08-25_1566693008_0_0.png,0,1
1034,thermal_2020-04-27_1587962587_0_0.png,2,0
1035,thermal_2020-01-27_1580107508_0_0.png,2,0
1036,thermal_2020-08-20_1597919168_0_0.png,1,2
1037,thermal_2020-05-11_1589154127_0_0.png,1,3
1038,thermal_2020-04-20_1587376687_0_0.png,3,3
1039,thermal_2019-07-07_1562488159_0_0.png,0,2
1040,thermal_2019-08-29_1567062199_0_0.png,0,2
1041,thermal_2020-06-03_1591154767_0_0.png,2,3
1042,thermal_2020-08-28_1598590208_0_0.png,0,2
1043,thermal_2019-09-25_1569371108_0_0.png,0,1
1044,thermal_2020-09-18_1600423147_0_0.png,0,2
1045,thermal_2020-12-07_1607369827_0_0.png,0,1
1046,thermal_2020-01-16_1579164247_0_0.png,3,0
1047,thermal_2020-08-13_1597294934_0_0.png,0,2
1048,thermal_2020-03-26_1585209128_0_0.png,3,2
1049,thermal_2020-07-28_1595893088_0_0.png,1,3
1050,thermal_2020-08-16_1597548547_0_0.png,0,1
1051,thermal_2020-12-05_1607183828_0_0.png,0,1
1052,thermal_2020-12-23_1608735847_0_0.png,0,1
1053,thermal_2019-09-23_1569237668_0_0.png,0,2
1054,thermal_2020-08-31_1598846348_0_0.png,0,1
1055,thermal_2021-05-28_1622153408_0_0.png,0,1
1056,thermal_2020-04-23_1587597727_0_0.png,2,3
1057,thermal_2020-06-24_1593014588_0_0.png,1,3
1058,thermal_2020-01-25_1579951988_0_0.png,3,0
1059,thermal_2020-04-21_1587485708_0_0.png,1,3
1060,thermal_2020-02-11_1581379687_0_0.png,3,0
1061,thermal_2020-11-14_1605344467_0_0.png,0,2
1062,thermal_2019-10-01_1569912968_0_0.png,0,1
1063,thermal_2020-08-21_1598012288_0_0.png,1,3
1064,thermal_2019-09-28_1569628988_0_0.png,0,1
1065,thermal_2020-07-22_1595377087_0_0.png,2,3
1066,thermal_2020-01-26_1579999815_0_0.png,2,0
1067,thermal_2020-11-18_1605717255_0_0.png,0,1
1068,thermal_2019-09-20_1568959328_0_0.png,0,1
1069,thermal_2020-04-13_1586798288_0_0.png,1,3
1070,thermal_2020-06-07_1591563067_0_0.png,1,3
1071,thermal_2019-12-18_1576684088_0_0.png,2,0
1072,thermal_2019-09-12_1568283859_0_0.png,0,2
1073,thermal_2020-05-04_1588547467_0_0.png,2,3
1074,thermal_2020-09-17_1600297148_0_0.png,0,1
1075,thermal_2019-09-06_1567787898_0_0.png,0,1
1076,thermal_2020-07-01_1593591128_0_0.png,1,3
1077,thermal_2020-02-12_1581517868_0_0.png,1,3
1078,thermal_2019-08-30_1567133468_0_0.png,0,1
1079,thermal_2019-08-19_1566203359_0_0.png,0,2
1080,thermal_2020-01-17_1579239188_0_0.png,2,0
1081,thermal_2020-08-07_1596791467_0_0.png,0,2
1082,thermal_2019-09-29_1569790627_0_0.png,0,1
1083,thermal_2021-01-20_1611110408_0_0.png,0,1
1084,thermal_2020-05-11_1589154668_0_0.png,1,3
1085,thermal_2019-09-18_1568760068_0_0.png,0,1
1086,thermal_2020-02-28_1582911368_0_0.png,1,3
1087,thermal_2020-04-22_1587515708_0_0.png,2,3
1088,thermal_2020-09-08_1599593768_0_0.png,0,1
1089,thermal_2020-07-15_1594809608_0_0.png,1,3
1090,thermal_2020-12-22_1608676567_0_0.png,0,1
1091,thermal_2020-05-21_1590068468_0_0.png,3,0
1092,thermal_2020-06-03_1591205527_0_0.png,1,3
1093,thermal_2020-07-11_1594487954_0_0.png,1,3
1094,thermal_2020-06-16_1592314455_0_0.png,1,3
1095,thermal_2020-07-08_1594231274_0_0.png,1,3
1096,thermal_2020-02-14_1581671894_0_0.png,3,0
1097,thermal_2020-02-21_1582309268_0_0.png,2,0
1098,thermal_2019-10-13_1571000775_0_0.png,0,1
1099,thermal_2020-08-20_1597952948_0_0.png,0,2
1100,thermal_2020-04-26_1587876795_0_0.png,2,3
1101,thermal_2020-09-22_1600755127_0_0.png,0,2
1102,thermal_2020-09-03_1599159855_0_0.png,0,1
1103,thermal_2020-12-05_1607183108_0_0.png,0,1
1104,thermal_2020-01-16_1579211527_0_0.png,2,0
1105,thermal_2020-04-17_1587131347_0_0.png,1,3
1106,thermal_2020-08-28_1598578807_0_0.png,0,1
1107,thermal_2020-07-19_1595173928_0_0.png,1,3
1108,thermal_2019-09-08_1567923439_0_0.png,0,1
1109,thermal_2020-09-18_1600438507_0_0.png,1,3
1110,thermal_2020-01-16_1579149548_0_0.png,2,0
1111,thermal_2019-08-01_1564622407_0_0.png,0,1
1112,thermal_2020-07-08_1594181348_0_0.png,1,3
1113,thermal_2020-08-16_1597600808_0_0.png,0,2
1114,thermal_2020-04-21_1587444667_0_0.png,2,3
1115,thermal_2020-05-04_1588562287_0_0.png,2,3
1116,thermal_2020-09-11_1599818408_0_0.png,0,2
1117,thermal_2020-11-23_1606143127_0_0.png,0,2
1118,thermal_2020-01-23_1579754827_0_0.png,2,0
1119,thermal_2019-10-19_1571479268_0_0.png,1,2
1120,thermal_2021-03-22_1616384407_0_0.png,0,1
1121,thermal_2020-04-01_1585771748_0_0.png,2,3
1122,thermal_2019-09-26_1569487508_0_0.png,0,2
1123,thermal_2020-08-24_1598279475_0_0.png,1,3
1124,thermal_2020-09-13_1600031415_0_0.png,0,1
1125,thermal_2020-03-17_1584434767_0_0.png,3,0
1126,thermal_2019-08-14_1565806339_0_0.png,0,1
1127,thermal_2020-07-19_1595112667_0_0.png,1,3
1128,thermal_2020-04-16_1587073748_0_0.png,1,3
1129,thermal_2020-08-12_1597196835_0_0.png,0,1
1130,thermal_2020-03-08_1583642115_0_0.png,2,0
1131,thermal_2019-07-24_1563936608_0_0.png,0,1
1132,thermal_2020-12-18_1608264847_0_0.png,0,1
1133,thermal_2019-10-04_1570180687_0_0.png,0,2
1134,thermal_2020-03-08_1583639347_0_0.png,2,0
1135,thermal_2020-12-23_1608723247_0_0.png,0,2
1136,thermal_2020-05-31_1590884407_0_0.png,1,3
1137,thermal_2020-12-23_1608734168_0_0.png,0,1
1138,thermal_2020-08-02_1596334748_0_0.png,0,1
1139,thermal_2020-04-10_1586551807_0_0.png,1,3
1140,thermal_2019-07-17_1563379159_0_0.png,0,2
1141,thermal_2020-03-14_1584190148_0_0.png,3,3
1142,thermal_2020-09-06_1599349808_0_0.png,0,1
1143,thermal_2019-12-10_1576003027_0_0.png,2,0
1144,thermal_2020-06-30_1593504368_0_0.png,1,3
1145,thermal_2020-07-29_1596052874_0_0.png,1,3
1146,thermal_2019-08-30_1567120208_0_0.png,0,1
1147,thermal_2019-09-23_1569268567_0_0.png,0,1
1148,thermal_2019-08-14_1565736368_0_0.png,0,1
1149,thermal_2020-09-14_1600046708_0_0.png,0,1
1150,thermal_2019-12-17_1576608787_0_0.png,3,0
1151,thermal_2019-11-29_1575022507_0_0.png,3,2
1152,thermal_2019-10-11_1570802655_0_0.png,0,2
1153,thermal_2020-08-15_1597464667_0_0.png,0,1
1154,thermal_2020-05-10_1589089087_0_0.png,2,3
1155,thermal_2020-02-12_1581528427_0_0.png,2,0
1156,thermal_2020-09-15_1600183748_0_0.png,0,2
1157,thermal_2019-09-11_1568169307_0_0.png,0,1
1158,thermal_2020-11-26_1606384748_0_0.png,0,2
1159,thermal_2019-09-11_1568197519_0_0.png,0,2
1160,thermal_2020-08-28_1598611267_0_0.png,0,1
1161,thermal_2020-05-27_1590551767_0_0.png,1,3
1162,thermal_2020-03-08_1583686147_0_0.png,3,0
1163,thermal_2020-01-10_1578689287_0_0.png,2,0
1164,thermal_2020-02-06_1580994728_0_0.png,3,0
1165,thermal_2020-07-26_1595769608_0_0.png,3,0
1166,thermal_2020-07-31_1596149948_0_0.png,0,1
1167,thermal_2020-11-09_1604886487_0_0.png,0,1
1168,thermal_2020-05-07_1588814827_0_0.png,2,3
1169,thermal_2020-08-25_1598330707_0_0.png,0,1
1170,thermal_2020-09-13_1600000088_0_0.png,1,3
1171,thermal_2020-08-25_1598331307_0_0.png,0,1
1172,thermal_2020-06-24_1592977088_0_0.png,1,2
1173,thermal_2020-03-28_1585421348_0_0.png,2,3
1174,thermal_2020-02-17_1581936667_0_0.png,3,2
1175,thermal_2019-10-12_1570869847_0_0.png,0,2
1176,thermal_2019-09-28_1569686835_0_0.png,0,2
1177,thermal_2020-01-26_1580001188_0_0.png,2,0
1178,thermal_2019-10-17_1571274494_0_0.png,0,1
1179,thermal_2019-10-23_1571815327_0_0.png,2,0
1180,thermal_2020-09-15_1600130227_0_0.png,0,1
1181,thermal_2020-09-19_1600481827_0_0.png,0,1
1182,thermal_2020-06-19_1592562727_0_0.png,1,3
1183,thermal_2021-01-20_1611135668_0_0.png,0,2
1184,thermal_2020-03-18_1584495427_0_0.png,2,3
1185,thermal_2020-03-31_1585645688_0_0.png,1,3
1186,thermal_2020-03-23_1584979268_0_0.png,1,3
1187,thermal_2019-06-29_1561767374_0_0.png,0,1
1188,thermal_2019-09-25_1569410767_0_0.png,0,2
1189,thermal_2020-11-22_1606059187_0_0.png,0,1
1190,thermal_2020-11-13_1605237788_0_0.png,0,1
1191,thermal_2020-05-18_1589832968_0_0.png,1,3
1192,thermal_2020-09-04_1599197408_0_0.png,0,1
1193,thermal_2019-09-11_1568170807_0_0.png,0,1
1194,thermal_2021-05-15_1621052407_0_0.png,0,1
1195,thermal_2020-11-07_1604715247_0_0.png,2,3
1196,thermal_2020-01-06_1578297068_0_0.png,2,0
1197,thermal_2020-01-09_1578547867_0_0.png,2,0
1198,thermal_2020-04-11_1586579108_0_0.png,2,3
1199,thermal_2020-04-03_1585867148_0_0.png,2,3
1200,thermal_2020-07-02_1593670507_0_0.png,1,3
1201,thermal_2019-09-28_1569636127_0_0.png,0,1
1202,thermal_2021-02-23_1614057008_0_0.png,0,1
1203,thermal_2019-09-27_1569547747_0_0.png,0,1
1204,thermal_2020-02-07_1581062887_0_0.png,1,3
1205,thermal_2020-04-13_1586771888_0_0.png,3,3
1206,thermal_2020-03-19_1584625448_0_0.png,3,0
1207,thermal_2020-01-13_1578882968_0_0.png,2,0
1208,thermal_2019-08-29_1567042027_0_0.png,0,1
1209,thermal_2020-11-03_1604375468_0_0.png,0,1
1210,thermal_2019-08-15_1565888479_0_0.png,0,1
1211,thermal_2020-03-27_1585267028_0_0.png,2,0
1212,thermal_2019-08-23_1566514448_0_0.png,0,1
1213,thermal_2019-09-11_1568156888_0_0.png,0,1
1214,thermal_2020-04-11_1586579828_0_0.png,1,3
1215,thermal_2019-11-23_1574503987_0_0.png,0,1
1216,thermal_2020-02-22_1582364287_0_0.png,3,0
1217,thermal_2020-09-25_1601037794_0_0.png,0,2
1218,thermal_2020-03-31_1585660328_0_0.png,3,0
1219,thermal_2020-04-26_1587908288_0_0.png,2,3
1220,thermal_2019-12-25_1577294228_0_0.png,2,0
1221,thermal_2019-10-05_1570279995_0_0.png,0,2
1222,thermal_2019-08-28_1567014566_0_0.png,0,1
1223,thermal_2020-08-12_1597255628_0_0.png,0,1
1224,thermal_2019-09-01_1567331179_0_0.png,0,2
1225,thermal_2020-02-24_1582559408_0_0.png,3,0
1226,thermal_2020-08-06_1596671588_0_0.png,0,1
1227,thermal_2020-04-20_1587383828_0_0.png,3,3
1228,thermal_2020-08-22_1598051708_0_0.png,0,1
1229,thermal_2020-08-23_1598137567_0_0.png,0,1
1230,thermal_2019-09-12_1568269766_0_0.png,0,2
1231,thermal_2020-09-05_1599286628_0_0.png,0,1
1232,thermal_2020-04-09_1586434028_0_0.png,3,0
1233,thermal_2020-04-08_1586301428_0_0.png,2,3
1234,thermal_2019-08-19_1566240215_0_0.png,0,1
1235,thermal_2020-06-24_1593017767_0_0.png,1,3
1236,thermal_2021-04-26_1619406608_0_0.png,0,1
1237,thermal_2020-09-08_1599578228_0_0.png,0,2
1238,thermal_2020-08-14_1597420928_0_0.png,0,2
1239,thermal_2020-11-22_1606051874_0_0.png,2,0
1240,thermal_2020-05-24_1590340028_0_0.png,1,3
1241,thermal_2020-09-05_1599276308_0_0.png,0,1
1242,thermal_2020-09-15_1600125008_0_0.png,0,1
1243,thermal_2020-07-12_1594550047_0_0.png,1,3
1244,thermal_2021-02-16_1613486419_0_0.png,0,2
1245,thermal_2020-08-31_1598825594_0_0.png,0,1
1246,thermal_2019-08-30_1567126575_0_0.png,0,1
1247,thermal_2019-07-03_1562151739_0_0.png,0,2
1248,thermal_2020-04-15_1586931428_0_0.png,1,3
1249,thermal_2019-09-23_1569250388_0_0.png,0,2
1250,thermal_2019-10-07_1570475954_0_0.png,0,1
1251,thermal_2020-11-07_1604762948_0_0.png,0,1
1252,thermal_2020-07-17_1594968608_0_0.png,1,2
1253,thermal_2020-08-11_1597144328_0_0.png,0,2
1254,thermal_2020-07-07_1594126447_0_0.png,1,3
1255,thermal_2021-06-02_1622668207_0_0.png,0,1
1256,thermal_2019-12-17_1576584368_0_0.png,3,0
1257,thermal_2020-05-08_1588962848_0_0.png,1,3
1258,thermal_2019-07-06_1562366108_0_0.png,0,1
1259,thermal_2019-08-18_1566124879_0_0.png,0,2
1260,thermal_2020-08-06_1596667147_0_0.png,0,1
1261,thermal_2019-10-03_1570112648_0_0.png,0,2
1262,thermal_2019-08-15_1565878159_0_0.png,0,2
1263,thermal_2020-08-24_1598271548_0_0.png,1,3
1264,thermal_2019-10-08_1570527907_0_0.png,0,2
1265,thermal_2019-09-10_1568128699_0_0.png,0,2
1266,thermal_2020-03-28_1585413848_0_0.png,1,3
1267,thermal_2019-12-15_1576438207_0_0.png,2,0
1268,thermal_2021-03-24_1616569219_0_0.png,0,2
1269,thermal_2020-09-12_1599910628_0_0.png,1,3
1270,thermal_2019-09-05_1567704026_0_0.png,0,1
1271,thermal_2019-07-05_1562323819_0_0.png,0,2
1272,thermal_2019-09-20_1568976667_0_0.png,0,2
1273,thermal_2020-08-06_1596677287_0_0.png,0,1
1274,thermal_2020-11-12_1605197954_0_0.png,0,1
1275,thermal_2019-07-05_1562314819_0_0.png,0,2
1276,thermal_2020-01-15_1579048868_0_0.png,2,0
1277,thermal_2020-06-23_1592929994_0_0.png,1,3
1278,thermal_2019-09-29_1569718748_0_0.png,0,1
1279,thermal_2020-07-24_1595563328_0_0.png,1,3
1280,thermal_2020-06-05_1591375215_0_0.png,1,3
1281,thermal_2019-10-23_1571832787_0_0.png,3,2
1282,thermal_2020-11-27_1606454468_0_0.png,0,1
1283,thermal_2020-02-13_1581555368_0_0.png,2,0
1284,thermal_2020-03-15_1584253448_0_0.png,3,0
1285,thermal_2019-10-20_1571587387_0_0.png,0,2
1286,thermal_2019-09-13_1568366179_0_0.png,0,2
1287,thermal_2020-08-01_1596243608_0_0.png,0,1
1288,thermal_2019-08-23_1566512347_0_0.png,0,1
1289,thermal_2020-07-03_1593774008_0_0.png,1,3
1290,thermal_2020-02-13_1581575047_0_0.png,2,3
1291,thermal_2020-07-13_1594619108_0_0.png,1,3
1292,thermal_2020-07-17_1595000407_0_0.png,1,3
1293,thermal_2020-08-25_1598335934_0_0.png,0,2
1294,thermal_2019-09-13_1568330827_0_0.png,0,1
1295,thermal_2020-03-29_1585459147_0_0.png,2,3
1296,thermal_2020-01-22_1579659794_0_0.png,2,0
1297,thermal_2020-09-17_1600355468_0_0.png,0,2
1298,thermal_2020-06-06_1591441568_0_0.png,1,3
1299,thermal_2019-09-07_1567827187_0_0.png,0,1
1300,thermal_2020-03-14_1584213315_0_0.png,2,3
1301,thermal_2019-07-15_1563220412_0_0.png,0,1
1302,thermal_2020-05-09_1588985528_0_0.png,2,3
1303,thermal_2020-02-12_1581526034_0_0.png,2,0
1304,thermal_2020-02-07_1581060427_0_0.png,1,2
1305,thermal_2020-03-01_1583059035_0_0.png,3,0
1306,thermal_2019-08-31_1567246939_0_0.png,0,2
1307,thermal_2020-08-20_1597958407_0_0.png,0,1
1308,thermal_2020-04-27_1588011067_0_0.png,2,3
1309,thermal_2020-06-16_1592281028_0_0.png,1,3
1310,thermal_2020-05-20_1589998088_0_0.png,1,3
1311,thermal_2020-02-23_1582424648_0_0.png,2,0
1312,thermal_2020-04-13_1586791927_0_0.png,1,3
1313,thermal_2019-12-25_1577289847_0_0.png,2,0
1314,thermal_2020-03-08_1583667727_0_0.png,3,0
1315,thermal_2020-11-03_1604361247_0_0.png,0,1
1316,thermal_2019-12-09_1575848108_0_0.png,2,0
1317,thermal_2020-06-27_1593255674_0_0.png,1,3
1318,thermal_2019-08-28_1566946627_0_0.png,0,1
1319,thermal_2020-05-21_1590067688_0_0.png,1,3
1320,thermal_2019-09-23_1569239408_0_0.png,0,2
1321,thermal_2019-09-26_1569521829_0_0.png,0,1
1322,thermal_2020-01-15_1579050907_0_0.png,2,0
1323,thermal_2020-08-27_1598557988_0_0.png,0,1
1324,thermal_2020-12-22_1608634268_0_0.png,0,2
1325,thermal_2020-08-12_1597218907_0_0.png,0,2
1326,thermal_2019-09-29_1569768668_0_0.png,0,2
1327,thermal_2020-08-18_1597775288_0_0.png,0,1
1328,thermal_2019-10-08_1570554428_0_0.png,0,1
1329,thermal_2019-10-25_1572018008_0_0.png,1,3
1330,thermal_2019-09-07_1567811107_0_0.png,0,1
1331,thermal_2020-07-31_1596225187_0_0.png,0,2
1332,thermal_2020-08-10_1597083247_0_0.png,0,2
1333,thermal_2020-01-06_1578304748_0_0.png,3,0
1334,thermal_2020-06-08_1591614248_0_0.png,1,3
1335,thermal_2020-02-23_1582457235_0_0.png,3,0
1336,thermal_2019-09-30_1569867376_0_0.png,0,1
1337,thermal_2020-06-16_1592339708_0_0.png,1,3
1338,thermal_2019-09-11_1568213359_0_0.png,0,2
1339,thermal_2020-08-05_1596623768_0_0.png,0,2
1340,thermal_2019-09-29_1569750795_0_0.png,0,2
1341,thermal_2020-07-15_1594829827_0_0.png,1,3
1342,thermal_2019-08-25_1566768427_0_0.png,0,1
1343,thermal_2020-01-19_1579402695_0_0.png,2,0
1344,thermal_2020-05-17_1589690835_0_0.png,2,3
1345,thermal_2020-04-02_1585828088_0_0.png,3,0
1346,thermal_2019-07-03_1562167339_0_0.png,0,2
1347,thermal_2020-06-21_1592750527_0_0.png,3,3
1348,thermal_2020-01-11_1578717908_0_0.png,2,0
1349,thermal_2019-09-12_1568307859_0_0.png,0,2
1350,thermal_2020-07-21_1595339647_0_0.png,3,0
1351,thermal_2020-11-24_1606191548_0_0.png,0,1
1352,thermal_2020-03-31_1585633334_0_0.png,1,2
1353,thermal_2019-09-28_1569695597_0_0.png,0,1
1354,thermal_2021-01-04_1609796587_0_0.png,0,1
1355,thermal_2020-08-14_1597436528_0_0.png,0,1
1356,thermal_2020-01-07_1578421628_0_0.png,2,0
1357,thermal_2020-11-14_1605325927_0_0.png,0,1
1358,thermal_2019-09-11_1568212579_0_0.png,0,2
1359,thermal_2020-08-15_1597477148_0_0.png,0,2
1360,thermal_2019-07-16_1563291020_0_0.png,0,2
1361,thermal_2019-12-25_1577244607_0_0.png,2,0
1362,thermal_2020-09-06_1599385267_0_0.png,0,2
1363,thermal_2020-05-24_1590279187_0_0.png,0,1
1364,thermal_2020-12-10_1607601308_0_0.png,1,3
1365,thermal_2019-07-05_1562309959_0_0.png,0,2
1366,thermal_2020-12-21_1608525195_0_0.png,0,1
1367,thermal_2020-04-06_1586155507_0_0.png,3,3
1368,thermal_2020-09-12_1599894908_0_0.png,0,2
1369,thermal_2020-09-02_1599009314_0_0.png,0,1
1370,thermal_2020-05-21_1590064034_0_0.png,3,3
1371,thermal_2019-07-02_1562084546_0_0.png,0,2
1372,thermal_2020-08-30_1598804348_0_0.png,0,2
1373,thermal_2020-03-27_1585330508_0_0.png,2,0
1374,thermal_2020-01-23_1579745775_0_0.png,2,0
1375,thermal_2020-09-12_1599882968_0_0.png,0,1
1376,thermal_2019-07-01_1562009228_0_0.png,0,1
1377,thermal_2020-01-16_1579153447_0_0.png,2,0
1378,thermal_2020-07-27_1595857268_0_0.png,3,0
1379,thermal_2020-11-06_1604669528_0_0.png,0,2
1380,thermal_2020-02-24_1582533254_0_0.png,3,0
1381,thermal_2020-07-03_1593793088_0_0.png,1,3
1382,thermal_2020-03-15_1584285975_0_0.png,3,0
1383,thermal_2020-12-13_1607867048_0_0.png,0,1
1384,thermal_2020-12-23_1608712514_0_0.png,0,1
1385,thermal_2020-08-06_1596731048_0_0.png,0,2
1386,thermal_2020-03-28_1585433947_0_0.png,2,3
1387,thermal_2020-06-02_1591055175_0_0.png,1,3
1388,thermal_2020-09-05_1599278768_0_0.png,0,1
1389,thermal_2021-07-04_1625379618_0_0.png,0,1
1390,thermal_2020-11-09_1604906768_0_0.png,0,2
1391,thermal_2019-09-30_1569830888_0_0.png,0,2
1392,thermal_2020-05-02_1588427588_0_0.png,1,3
1393,thermal_2020-12-08_1607410448_0_0.png,2,3
1394,thermal_2020-08-17_1597690567_0_0.png,0,1
1395,thermal_2020-01-02_1577994968_0_0.png,2,0
1396,thermal_2019-08-19_1566202879_0_0.png,0,2
1397,thermal_2020-01-03_1578031807_0_0.png,2,0
1398,thermal_2021-01-11_1610380214_0_0.png,0,1
1399,thermal_2019-10-02_1570014728_0_0.png,0,2
1400,thermal_2019-10-08_1570491428_0_0.png,0,1
1401,thermal_2019-12-15_1576434487_0_0.png,2,0
1402,thermal_2020-08-16_1597559955_0_0.png,0,2
1403,thermal_2020-01-14_1579017608_0_0.png,3,0
1404,thermal_2019-08-14_1565794699_0_0.png,0,2
1405,thermal_2020-09-03_1599121928_0_0.png,0,2
1406,thermal_2020-11-11_1605122047_0_0.png,0,2
1407,thermal_2019-09-07_1567839439_0_0.png,0,1
1408,thermal_2020-07-01_1593598575_0_0.png,1,3
1409,thermal_2020-04-14_1586816528_0_0.png,1,3
1410,thermal_2019-12-15_1576413488_0_0.png,3,0
1411,thermal_2019-09-27_1569612855_0_0.png,0,1
1412,thermal_2020-04-03_1585895767_0_0.png,2,3
1413,thermal_2020-06-22_1592850787_0_0.png,1,3
1414,thermal_2020-04-29_1588196168_0_0.png,2,3
1415,thermal_2019-10-04_1570142708_0_0.png,0,1
1416,thermal_2020-04-03_1585898408_0_0.png,3,3
1417,thermal_2019-08-19_1566249247_0_0.png,0,1
1418,thermal_2020-04-22_1587583688_0_0.png,2,3
1419,thermal_2019-06-29_1561808587_0_0.png,0,1
1420,thermal_2020-05-07_1588877708_0_0.png,1,3
1421,thermal_2020-06-05_1591365968_0_0.png,1,3
1422,thermal_2020-08-11_1597170368_0_0.png,0,2
1423,thermal_2020-09-23_1600871828_0_0.png,0,2
1424,thermal_2019-10-25_1571989027_0_0.png,1,3
1425,thermal_2019-07-09_1562648599_0_0.png,0,1
1426,thermal_2020-03-04_1583283907_0_0.png,2,0
1427,thermal_2020-01-31_1580468108_0_0.png,3,0
1428,thermal_2020-04-04_1585978808_0_0.png,2,3
1429,thermal_2020-05-25_1590418448_0_0.png,1,3
1430,thermal_2019-09-12_1568251268_0_0.png,0,1
1431,thermal_2019-08-18_1566108739_0_0.png,0,2
1432,thermal_2020-05-22_1590139388_0_0.png,1,3
1433,thermal_2020-05-26_1590462968_0_0.png,1,3
1434,thermal_2021-06-18_1623979808_0_0.png,0,1
1435,thermal_2020-01-15_1579120268_0_0.png,2,0
1436,thermal_2020-11-26_1606384208_0_0.png,0,2
1437,thermal_2020-04-13_1586767928_0_0.png,1,3
1438,thermal_2020-12-18_1608330848_0_0.png,0,1
1439,thermal_2020-05-18_1589758507_0_0.png,2,3
1440,thermal_2019-08-15_1565883566_0_0.png,0,2
1441,thermal_2021-06-03_1622716819_0_0.png,0,1
1442,thermal_2021-02-25_1614264019_0_0.png,0,2
1443,thermal_2020-07-19_1595137687_0_0.png,1,3
1444,thermal_2020-03-07_1583589248_0_0.png,3,0
1445,thermal_2020-07-20_1595237647_0_0.png,1,3
1446,thermal_2019-12-25_1577270467_0_0.png,3,0
1447,thermal_2020-06-19_1592556007_0_0.png,1,3
1448,thermal_2020-05-25_1590428768_0_0.png,1,2
1449,thermal_2020-07-26_1595781968_0_0.png,1,3
1450,thermal_2020-08-31_1598844787_0_0.png,0,1
1451,thermal_2020-05-06_1588797128_0_0.png,2,3
1452,thermal_2020-11-18_1605671407_0_0.png,0,1
1453,thermal_2020-04-05_1586072107_0_0.png,1,3
1454,thermal_2019-12-11_1576065668_0_0.png,1,3
1455,thermal_2020-03-16_1584316268_0_0.png,2,0
1456,thermal_2019-09-15_1568565020_0_0.png,0,2
1457,thermal_2019-11-26_1574780415_0_0.png,3,2
1458,thermal_2019-08-16_1565991247_0_0.png,0,1
1459,thermal_2019-06-29_1561796227_0_0.png,0,1
1460,thermal_2019-10-24_1571870407_0_0.png,1,3
1461,thermal_2020-07-18_1595040307_0_0.png,1,3
1462,thermal_2020-04-06_1586137215_0_0.png,2,3
1463,thermal_2020-05-05_1588676408_0_0.png,1,3
1464,thermal_2020-05-31_1590891368_0_0.png,1,3
1465,thermal_2020-01-07_1578361087_0_0.png,2,0
1466,thermal_2019-09-13_1568386819_0_0.png,0,2
1467,thermal_2019-12-27_1577457548_0_0.png,2,0
1468,thermal_2020-05-07_1588879628_0_0.png,1,3
1469,thermal_2019-07-10_1562734219_0_0.png,0,1
1470,thermal_2020-11-18_1605725287_0_0.png,0,1
1471,thermal_2019-10-14_1571066587_0_0.png,0,2
1472,thermal_2020-06-12_1591957274_0_0.png,0,2
1473,thermal_2019-07-24_1563995419_0_0.png,0,2
1474,thermal_2020-07-18_1595067308_0_0.png,1,3
1475,thermal_2019-07-04_1562241499_0_0.png,0,2
1476,thermal_2021-04-23_1619161218_0_0.png,0,2
1477,thermal_2019-10-08_1570525448_0_0.png,0,2
1478,thermal_2021-01-19_1611049088_0_0.png,0,1
1479,thermal_2019-11-28_1574963827_0_0.png,2,0
