Img name,Clusters kmeans,Clusters gmm
thermal_2020-05-04_1588547467_0_0.png,3,2
thermal_2020-09-17_1600297148_0_0.png,1,0
thermal_2019-09-06_1567787898_0_0.png,1,0
thermal_2020-07-01_1593591128_0_0.png,3,1
thermal_2020-02-12_1581517868_0_0.png,3,1
thermal_2019-08-30_1567133468_0_0.png,1,0
thermal_2019-08-19_1566203359_0_0.png,2,0
thermal_2020-01-17_1579239188_0_0.png,0,2
thermal_2020-08-07_1596791467_0_0.png,2,0
thermal_2019-09-29_1569790627_0_0.png,1,0
thermal_2021-01-20_1611110408_0_0.png,1,0
thermal_2020-05-11_1589154668_0_0.png,3,1
thermal_2019-09-18_1568760068_0_0.png,1,0
thermal_2020-02-28_1582911368_0_0.png,3,1
thermal_2020-04-22_1587515708_0_0.png,3,2
thermal_2020-09-08_1599593768_0_0.png,1,0
thermal_2020-07-15_1594809608_0_0.png,3,1
thermal_2020-12-22_1608676567_0_0.png,1,0
thermal_2020-05-21_1590068468_0_0.png,0,3
thermal_2020-06-03_1591205527_0_0.png,3,1
thermal_2020-07-11_1594487954_0_0.png,3,1
thermal_2020-06-16_1592314455_0_0.png,3,1
thermal_2020-07-08_1594231274_0_0.png,3,1
thermal_2020-02-14_1581671894_0_0.png,0,3
thermal_2020-02-21_1582309268_0_0.png,0,2
thermal_2019-10-13_1571000775_0_0.png,1,0
thermal_2020-08-20_1597952948_0_0.png,2,0
thermal_2020-04-26_1587876795_0_0.png,3,2
thermal_2020-09-22_1600755127_0_0.png,2,0
thermal_2020-09-03_1599159855_0_0.png,1,0
thermal_2020-12-05_1607183108_0_0.png,1,0
thermal_2020-01-16_1579211527_0_0.png,0,2
thermal_2020-04-17_1587131347_0_0.png,3,1
thermal_2020-08-28_1598578807_0_0.png,1,0
thermal_2020-07-19_1595173928_0_0.png,3,1
thermal_2019-09-08_1567923439_0_0.png,1,0
thermal_2020-09-18_1600438507_0_0.png,3,1
thermal_2020-01-16_1579149548_0_0.png,0,2
thermal_2019-08-01_1564622407_0_0.png,1,0
thermal_2020-07-08_1594181348_0_0.png,3,1
thermal_2020-08-16_1597600808_0_0.png,2,0
thermal_2020-04-21_1587444667_0_0.png,3,2
thermal_2020-05-04_1588562287_0_0.png,3,2
thermal_2020-09-11_1599818408_0_0.png,2,0
thermal_2020-11-23_1606143127_0_0.png,2,0
thermal_2020-01-23_1579754827_0_0.png,0,2
thermal_2019-10-19_1571479268_0_0.png,2,1
thermal_2021-03-22_1616384407_0_0.png,1,0
thermal_2020-04-01_1585771748_0_0.png,3,2
thermal_2019-09-26_1569487508_0_0.png,2,0
thermal_2020-08-24_1598279475_0_0.png,3,1
thermal_2020-09-13_1600031415_0_0.png,1,0
thermal_2020-03-17_1584434767_0_0.png,0,3
thermal_2019-08-14_1565806339_0_0.png,1,0
thermal_2020-07-19_1595112667_0_0.png,3,1
thermal_2020-04-16_1587073748_0_0.png,3,1
thermal_2020-08-12_1597196835_0_0.png,1,0
thermal_2020-03-08_1583642115_0_0.png,0,2
thermal_2019-07-24_1563936608_0_0.png,1,0
thermal_2020-12-18_1608264847_0_0.png,1,0
thermal_2019-10-04_1570180687_0_0.png,2,0
thermal_2020-03-08_1583639347_0_0.png,0,2
thermal_2020-12-23_1608723247_0_0.png,2,0
thermal_2020-05-31_1590884407_0_0.png,3,1
thermal_2020-12-23_1608734168_0_0.png,1,0
thermal_2020-08-02_1596334748_0_0.png,1,0
thermal_2020-04-10_1586551807_0_0.png,3,1
thermal_2019-07-17_1563379159_0_0.png,2,0
thermal_2020-03-14_1584190148_0_0.png,3,3
thermal_2020-09-06_1599349808_0_0.png,1,0
thermal_2019-12-10_1576003027_0_0.png,0,2
thermal_2020-06-30_1593504368_0_0.png,3,1
thermal_2020-07-29_1596052874_0_0.png,3,1
thermal_2019-08-30_1567120208_0_0.png,1,0
thermal_2019-09-23_1569268567_0_0.png,1,0
thermal_2019-08-14_1565736368_0_0.png,1,0
thermal_2020-09-14_1600046708_0_0.png,1,0
thermal_2019-12-17_1576608787_0_0.png,0,3
thermal_2019-11-29_1575022507_0_0.png,2,3
thermal_2019-10-11_1570802655_0_0.png,2,0
thermal_2020-08-15_1597464667_0_0.png,1,0
thermal_2020-05-10_1589089087_0_0.png,3,2
thermal_2020-02-12_1581528427_0_0.png,0,2
thermal_2020-09-15_1600183748_0_0.png,2,0
thermal_2019-09-11_1568169307_0_0.png,1,0
thermal_2020-11-26_1606384748_0_0.png,2,0
thermal_2019-09-11_1568197519_0_0.png,2,0
thermal_2020-08-28_1598611267_0_0.png,1,0
thermal_2020-05-27_1590551767_0_0.png,3,1
thermal_2020-03-08_1583686147_0_0.png,0,3
thermal_2020-01-10_1578689287_0_0.png,0,2
thermal_2020-02-06_1580994728_0_0.png,0,3
thermal_2020-07-26_1595769608_0_0.png,0,3
thermal_2020-07-31_1596149948_0_0.png,1,0
thermal_2020-11-09_1604886487_0_0.png,1,0
thermal_2020-05-07_1588814827_0_0.png,3,2
thermal_2020-08-25_1598330707_0_0.png,1,0
thermal_2020-09-13_1600000088_0_0.png,3,1
thermal_2020-08-25_1598331307_0_0.png,1,0
thermal_2020-06-24_1592977088_0_0.png,2,1
thermal_2020-03-28_1585421348_0_0.png,3,2
thermal_2020-02-17_1581936667_0_0.png,2,3
thermal_2019-10-12_1570869847_0_0.png,2,0
thermal_2019-09-28_1569686835_0_0.png,2,0
thermal_2020-01-26_1580001188_0_0.png,0,2
thermal_2019-10-17_1571274494_0_0.png,1,0
thermal_2019-10-23_1571815327_0_0.png,0,2
thermal_2020-09-15_1600130227_0_0.png,1,0
thermal_2020-09-19_1600481827_0_0.png,1,0
thermal_2020-06-19_1592562727_0_0.png,3,1
thermal_2021-01-20_1611135668_0_0.png,2,0
thermal_2020-03-18_1584495427_0_0.png,3,2
thermal_2020-03-31_1585645688_0_0.png,3,1
thermal_2020-03-23_1584979268_0_0.png,3,1
thermal_2019-06-29_1561767374_0_0.png,1,0
thermal_2019-09-25_1569410767_0_0.png,2,0
thermal_2020-11-22_1606059187_0_0.png,1,0
thermal_2020-11-13_1605237788_0_0.png,1,0
thermal_2020-05-18_1589832968_0_0.png,3,1
thermal_2020-09-04_1599197408_0_0.png,1,0
thermal_2019-09-11_1568170807_0_0.png,1,0
thermal_2021-05-15_1621052407_0_0.png,1,0
thermal_2020-11-07_1604715247_0_0.png,3,2
thermal_2020-01-06_1578297068_0_0.png,0,2
thermal_2020-01-09_1578547867_0_0.png,0,2
thermal_2020-04-11_1586579108_0_0.png,3,2
thermal_2020-04-03_1585867148_0_0.png,3,2
thermal_2020-07-02_1593670507_0_0.png,3,1
thermal_2019-09-28_1569636127_0_0.png,1,0
thermal_2021-02-23_1614057008_0_0.png,1,0
thermal_2019-09-27_1569547747_0_0.png,1,0
thermal_2020-02-07_1581062887_0_0.png,3,1
thermal_2020-04-13_1586771888_0_0.png,3,3
thermal_2020-03-19_1584625448_0_0.png,0,3
thermal_2020-01-13_1578882968_0_0.png,0,2
thermal_2019-08-29_1567042027_0_0.png,1,0
thermal_2020-11-03_1604375468_0_0.png,1,0
thermal_2019-08-15_1565888479_0_0.png,1,0
thermal_2020-03-27_1585267028_0_0.png,0,2
thermal_2019-08-23_1566514448_0_0.png,1,0
thermal_2019-09-11_1568156888_0_0.png,1,0
thermal_2020-04-11_1586579828_0_0.png,3,1
thermal_2019-11-23_1574503987_0_0.png,1,0
thermal_2020-02-22_1582364287_0_0.png,0,3
thermal_2020-09-25_1601037794_0_0.png,2,0
thermal_2020-03-31_1585660328_0_0.png,0,3
thermal_2020-04-26_1587908288_0_0.png,3,2
thermal_2019-12-25_1577294228_0_0.png,0,2
thermal_2019-10-05_1570279995_0_0.png,2,0
thermal_2019-08-28_1567014566_0_0.png,1,0
thermal_2020-08-12_1597255628_0_0.png,1,0
thermal_2019-09-01_1567331179_0_0.png,2,0
thermal_2020-02-24_1582559408_0_0.png,0,3
thermal_2020-08-06_1596671588_0_0.png,1,0
thermal_2020-04-20_1587383828_0_0.png,3,3
thermal_2020-08-22_1598051708_0_0.png,1,0
thermal_2020-08-23_1598137567_0_0.png,1,0
thermal_2019-09-12_1568269766_0_0.png,2,0
thermal_2020-09-05_1599286628_0_0.png,1,0
thermal_2020-04-09_1586434028_0_0.png,0,3
thermal_2020-04-08_1586301428_0_0.png,3,2
thermal_2019-08-19_1566240215_0_0.png,1,0
thermal_2020-06-24_1593017767_0_0.png,3,1
thermal_2021-04-26_1619406608_0_0.png,1,0
thermal_2020-09-08_1599578228_0_0.png,2,0
thermal_2020-08-14_1597420928_0_0.png,2,0
thermal_2020-11-22_1606051874_0_0.png,0,2
thermal_2020-05-24_1590340028_0_0.png,3,1
thermal_2020-09-05_1599276308_0_0.png,1,0
thermal_2020-09-15_1600125008_0_0.png,1,0
thermal_2020-07-12_1594550047_0_0.png,3,1
thermal_2021-02-16_1613486419_0_0.png,2,0
thermal_2020-08-31_1598825594_0_0.png,1,0
thermal_2019-08-30_1567126575_0_0.png,1,0
thermal_2019-07-03_1562151739_0_0.png,2,0
thermal_2020-04-15_1586931428_0_0.png,3,1
thermal_2019-09-23_1569250388_0_0.png,2,0
thermal_2019-10-07_1570475954_0_0.png,1,0
thermal_2020-11-07_1604762948_0_0.png,1,0
thermal_2020-07-17_1594968608_0_0.png,2,1
thermal_2020-08-11_1597144328_0_0.png,2,0
thermal_2020-07-07_1594126447_0_0.png,3,1
thermal_2021-06-02_1622668207_0_0.png,1,0
thermal_2019-12-17_1576584368_0_0.png,0,3
thermal_2020-05-08_1588962848_0_0.png,3,1
thermal_2019-07-06_1562366108_0_0.png,1,0
thermal_2019-08-18_1566124879_0_0.png,2,0
thermal_2020-08-06_1596667147_0_0.png,1,0
thermal_2019-10-03_1570112648_0_0.png,2,0
thermal_2019-08-15_1565878159_0_0.png,2,0
thermal_2020-08-24_1598271548_0_0.png,3,1
thermal_2019-10-08_1570527907_0_0.png,2,0
thermal_2019-09-10_1568128699_0_0.png,2,0
thermal_2020-03-28_1585413848_0_0.png,3,1
thermal_2019-12-15_1576438207_0_0.png,0,2
thermal_2021-03-24_1616569219_0_0.png,2,0
thermal_2020-09-12_1599910628_0_0.png,3,1
thermal_2019-09-05_1567704026_0_0.png,1,0
thermal_2019-07-05_1562323819_0_0.png,2,0
thermal_2019-09-20_1568976667_0_0.png,2,0
thermal_2020-08-06_1596677287_0_0.png,1,0
thermal_2020-11-12_1605197954_0_0.png,1,0
thermal_2019-07-05_1562314819_0_0.png,2,0
thermal_2020-01-15_1579048868_0_0.png,0,2
thermal_2020-06-23_1592929994_0_0.png,3,1
thermal_2019-09-29_1569718748_0_0.png,1,0
thermal_2020-07-24_1595563328_0_0.png,3,1
thermal_2020-06-05_1591375215_0_0.png,3,1
thermal_2019-10-23_1571832787_0_0.png,2,3
thermal_2020-11-27_1606454468_0_0.png,1,0
thermal_2020-02-13_1581555368_0_0.png,0,2
thermal_2020-03-15_1584253448_0_0.png,0,3
thermal_2019-10-20_1571587387_0_0.png,2,0
thermal_2019-09-13_1568366179_0_0.png,2,0
thermal_2020-08-01_1596243608_0_0.png,1,0
thermal_2019-08-23_1566512347_0_0.png,1,0
thermal_2020-07-03_1593774008_0_0.png,3,1
thermal_2020-02-13_1581575047_0_0.png,3,2
thermal_2020-07-13_1594619108_0_0.png,3,1
thermal_2020-07-17_1595000407_0_0.png,3,1
thermal_2020-08-25_1598335934_0_0.png,2,0
thermal_2019-09-13_1568330827_0_0.png,1,0
thermal_2020-03-29_1585459147_0_0.png,3,2
thermal_2020-01-22_1579659794_0_0.png,0,2
thermal_2020-09-17_1600355468_0_0.png,2,0
thermal_2020-06-06_1591441568_0_0.png,3,1
thermal_2019-09-07_1567827187_0_0.png,1,0
thermal_2020-03-14_1584213315_0_0.png,3,2
thermal_2019-07-15_1563220412_0_0.png,1,0
thermal_2020-05-09_1588985528_0_0.png,3,2
thermal_2020-02-12_1581526034_0_0.png,0,2
thermal_2020-02-07_1581060427_0_0.png,2,1
thermal_2020-03-01_1583059035_0_0.png,0,3
thermal_2019-08-31_1567246939_0_0.png,2,0
thermal_2020-08-20_1597958407_0_0.png,1,0
thermal_2020-04-27_1588011067_0_0.png,3,2
thermal_2020-06-16_1592281028_0_0.png,3,1
thermal_2020-05-20_1589998088_0_0.png,3,1
thermal_2020-02-23_1582424648_0_0.png,0,2
thermal_2020-04-13_1586791927_0_0.png,3,1
thermal_2019-12-25_1577289847_0_0.png,0,2
thermal_2020-03-08_1583667727_0_0.png,0,3
thermal_2020-11-03_1604361247_0_0.png,1,0
thermal_2019-12-09_1575848108_0_0.png,0,2
thermal_2020-06-27_1593255674_0_0.png,3,1
thermal_2019-08-28_1566946627_0_0.png,1,0
thermal_2020-05-21_1590067688_0_0.png,3,1
thermal_2019-09-23_1569239408_0_0.png,2,0
thermal_2019-09-26_1569521829_0_0.png,1,0
thermal_2020-01-15_1579050907_0_0.png,0,2
thermal_2020-08-27_1598557988_0_0.png,1,0
thermal_2020-12-22_1608634268_0_0.png,2,0
thermal_2020-08-12_1597218907_0_0.png,2,0
thermal_2019-09-29_1569768668_0_0.png,2,0
thermal_2020-08-18_1597775288_0_0.png,1,0
thermal_2019-10-08_1570554428_0_0.png,1,0
thermal_2019-10-25_1572018008_0_0.png,3,1
thermal_2019-09-07_1567811107_0_0.png,1,0
thermal_2020-07-31_1596225187_0_0.png,2,0
thermal_2020-08-10_1597083247_0_0.png,2,0
thermal_2020-01-06_1578304748_0_0.png,0,3
thermal_2020-06-08_1591614248_0_0.png,3,1
thermal_2020-02-23_1582457235_0_0.png,0,3
thermal_2019-09-30_1569867376_0_0.png,1,0
thermal_2020-06-16_1592339708_0_0.png,3,1
thermal_2019-09-11_1568213359_0_0.png,2,0
thermal_2020-08-05_1596623768_0_0.png,2,0
thermal_2019-09-29_1569750795_0_0.png,2,0
thermal_2020-07-15_1594829827_0_0.png,3,1
thermal_2019-08-25_1566768427_0_0.png,1,0
thermal_2020-01-19_1579402695_0_0.png,0,2
thermal_2020-05-17_1589690835_0_0.png,3,2
thermal_2020-04-02_1585828088_0_0.png,0,3
thermal_2019-07-03_1562167339_0_0.png,2,0
thermal_2020-06-21_1592750527_0_0.png,3,3
thermal_2020-01-11_1578717908_0_0.png,0,2
thermal_2019-09-12_1568307859_0_0.png,2,0
thermal_2020-07-21_1595339647_0_0.png,0,3
thermal_2020-11-24_1606191548_0_0.png,1,0
thermal_2020-03-31_1585633334_0_0.png,2,1
thermal_2019-09-28_1569695597_0_0.png,1,0
thermal_2021-01-04_1609796587_0_0.png,1,0
thermal_2020-08-14_1597436528_0_0.png,1,0
thermal_2020-01-07_1578421628_0_0.png,0,2
thermal_2020-11-14_1605325927_0_0.png,1,0
thermal_2019-09-11_1568212579_0_0.png,2,0
thermal_2020-08-15_1597477148_0_0.png,2,0
thermal_2019-07-16_1563291020_0_0.png,2,0
thermal_2019-12-25_1577244607_0_0.png,0,2
thermal_2020-09-06_1599385267_0_0.png,2,0
thermal_2020-05-24_1590279187_0_0.png,1,0
thermal_2020-12-10_1607601308_0_0.png,3,1
thermal_2019-07-05_1562309959_0_0.png,2,0
thermal_2020-12-21_1608525195_0_0.png,1,0
thermal_2020-04-06_1586155507_0_0.png,3,3
thermal_2020-09-12_1599894908_0_0.png,2,0
thermal_2020-09-02_1599009314_0_0.png,1,0
thermal_2020-05-21_1590064034_0_0.png,3,3
thermal_2019-07-02_1562084546_0_0.png,2,0
thermal_2020-08-30_1598804348_0_0.png,2,0
thermal_2020-03-27_1585330508_0_0.png,0,2
thermal_2020-01-23_1579745775_0_0.png,0,2
thermal_2020-09-12_1599882968_0_0.png,1,0
thermal_2019-07-01_1562009228_0_0.png,1,0
thermal_2020-01-16_1579153447_0_0.png,0,2
thermal_2020-07-27_1595857268_0_0.png,0,3
thermal_2020-11-06_1604669528_0_0.png,2,0
thermal_2020-02-24_1582533254_0_0.png,0,3
thermal_2020-07-03_1593793088_0_0.png,3,1
thermal_2020-03-15_1584285975_0_0.png,0,3
thermal_2020-12-13_1607867048_0_0.png,1,0
thermal_2020-12-23_1608712514_0_0.png,1,0
thermal_2020-08-06_1596731048_0_0.png,2,0
thermal_2020-03-28_1585433947_0_0.png,3,2
thermal_2020-06-02_1591055175_0_0.png,3,1
thermal_2020-09-05_1599278768_0_0.png,1,0
thermal_2021-07-04_1625379618_0_0.png,1,0
thermal_2020-11-09_1604906768_0_0.png,2,0
thermal_2019-09-30_1569830888_0_0.png,2,0
thermal_2020-05-02_1588427588_0_0.png,3,1
thermal_2020-12-08_1607410448_0_0.png,3,2
thermal_2020-08-17_1597690567_0_0.png,1,0
thermal_2020-01-02_1577994968_0_0.png,0,2
thermal_2019-08-19_1566202879_0_0.png,2,0
thermal_2020-01-03_1578031807_0_0.png,0,2
thermal_2021-01-11_1610380214_0_0.png,1,0
thermal_2019-10-02_1570014728_0_0.png,2,0
thermal_2019-10-08_1570491428_0_0.png,1,0
thermal_2019-12-15_1576434487_0_0.png,0,2
thermal_2020-08-16_1597559955_0_0.png,2,0
thermal_2020-01-14_1579017608_0_0.png,0,3
thermal_2019-08-14_1565794699_0_0.png,2,0
thermal_2020-09-03_1599121928_0_0.png,2,0
thermal_2020-11-11_1605122047_0_0.png,2,0
thermal_2019-09-07_1567839439_0_0.png,1,0
thermal_2020-07-01_1593598575_0_0.png,3,1
thermal_2020-04-14_1586816528_0_0.png,3,1
thermal_2019-12-15_1576413488_0_0.png,0,3
thermal_2019-09-27_1569612855_0_0.png,1,0
thermal_2020-04-03_1585895767_0_0.png,3,2
thermal_2020-06-22_1592850787_0_0.png,3,1
thermal_2020-04-29_1588196168_0_0.png,3,2
thermal_2019-10-04_1570142708_0_0.png,1,0
thermal_2020-04-03_1585898408_0_0.png,3,3
thermal_2019-08-19_1566249247_0_0.png,1,0
thermal_2020-04-22_1587583688_0_0.png,3,2
thermal_2019-06-29_1561808587_0_0.png,1,0
thermal_2020-05-07_1588877708_0_0.png,3,1
thermal_2020-06-05_1591365968_0_0.png,3,1
thermal_2020-08-11_1597170368_0_0.png,2,0
thermal_2020-09-23_1600871828_0_0.png,2,0
thermal_2019-10-25_1571989027_0_0.png,3,1
thermal_2019-07-09_1562648599_0_0.png,1,0
thermal_2020-03-04_1583283907_0_0.png,0,2
thermal_2020-01-31_1580468108_0_0.png,0,3
thermal_2020-04-04_1585978808_0_0.png,3,2
thermal_2020-05-25_1590418448_0_0.png,3,1
thermal_2019-09-12_1568251268_0_0.png,1,0
thermal_2019-08-18_1566108739_0_0.png,2,0
thermal_2020-05-22_1590139388_0_0.png,3,1
thermal_2020-05-26_1590462968_0_0.png,3,1
thermal_2021-06-18_1623979808_0_0.png,1,0
thermal_2020-01-15_1579120268_0_0.png,0,2
thermal_2020-11-26_1606384208_0_0.png,2,0
thermal_2020-04-13_1586767928_0_0.png,3,1
thermal_2020-12-18_1608330848_0_0.png,1,0
thermal_2020-05-18_1589758507_0_0.png,3,2
thermal_2019-08-15_1565883566_0_0.png,2,0
thermal_2021-06-03_1622716819_0_0.png,1,0
thermal_2021-02-25_1614264019_0_0.png,2,0
thermal_2020-07-19_1595137687_0_0.png,3,1
thermal_2020-03-07_1583589248_0_0.png,0,3
thermal_2020-07-20_1595237647_0_0.png,3,1
thermal_2019-12-25_1577270467_0_0.png,0,3
thermal_2020-06-19_1592556007_0_0.png,3,1
thermal_2020-05-25_1590428768_0_0.png,2,1
thermal_2020-07-26_1595781968_0_0.png,3,1
thermal_2020-08-31_1598844787_0_0.png,1,0
thermal_2020-05-06_1588797128_0_0.png,3,2
thermal_2020-11-18_1605671407_0_0.png,1,0
thermal_2020-04-05_1586072107_0_0.png,3,1
thermal_2019-12-11_1576065668_0_0.png,3,1
thermal_2020-03-16_1584316268_0_0.png,0,2
thermal_2019-09-15_1568565020_0_0.png,2,0
thermal_2019-11-26_1574780415_0_0.png,2,3
thermal_2019-08-16_1565991247_0_0.png,1,0
thermal_2019-06-29_1561796227_0_0.png,1,0
thermal_2019-10-24_1571870407_0_0.png,3,1
thermal_2020-07-18_1595040307_0_0.png,3,1
thermal_2020-04-06_1586137215_0_0.png,3,2
thermal_2020-05-05_1588676408_0_0.png,3,1
thermal_2020-05-31_1590891368_0_0.png,3,1
thermal_2020-01-07_1578361087_0_0.png,0,2
thermal_2019-09-13_1568386819_0_0.png,2,0
thermal_2019-12-27_1577457548_0_0.png,0,2
thermal_2020-05-07_1588879628_0_0.png,3,1
thermal_2019-07-10_1562734219_0_0.png,1,0
thermal_2020-11-18_1605725287_0_0.png,1,0
thermal_2019-10-14_1571066587_0_0.png,2,0
thermal_2020-06-12_1591957274_0_0.png,2,0
thermal_2019-07-24_1563995419_0_0.png,2,0
thermal_2020-07-18_1595067308_0_0.png,3,1
thermal_2019-07-04_1562241499_0_0.png,2,0
thermal_2021-04-23_1619161218_0_0.png,2,0
thermal_2019-10-08_1570525448_0_0.png,2,0
thermal_2021-01-19_1611049088_0_0.png,1,0
thermal_2019-11-28_1574963827_0_0.png,0,2
thermal_2019-10-12_1570857000_0_0.png,1,0
thermal_2020-08-09_1596991387_0_0.png,2,0
thermal_2019-12-26_1577325727_0_0.png,0,2
thermal_2019-12-11_1576036334_0_0.png,0,2
thermal_2020-11-11_1605076268_0_0.png,1,0
thermal_2020-05-11_1589151248_0_0.png,3,2
thermal_2019-08-19_1566185767_0_0.png,1,0
thermal_2020-01-06_1578280628_0_0.png,0,2
thermal_2020-01-12_1578847988_0_0.png,0,2
thermal_2020-07-15_1594835468_0_0.png,3,1
thermal_2019-10-12_1570889647_0_0.png,2,0
thermal_2019-11-23_1574528115_0_0.png,0,3
thermal_2020-08-01_1596315728_0_0.png,2,0
thermal_2020-06-05_1591312267_0_0.png,3,1
thermal_2020-11-14_1605346988_0_0.png,2,1
thermal_2020-09-22_1600791728_0_0.png,1,0
thermal_2020-05-20_1589952015_0_0.png,3,1
thermal_2020-01-31_1580470387_0_0.png,0,3
thermal_2020-03-07_1583577128_0_0.png,0,3
thermal_2019-09-12_1568257567_0_0.png,1,0
thermal_2020-04-26_1587886388_0_0.png,3,1
thermal_2020-05-28_1590621068_0_0.png,3,1
thermal_2019-10-08_1570550767_0_0.png,2,0
thermal_2020-03-18_1584536228_0_0.png,0,3
thermal_2021-06-02_1622608807_0_0.png,1,0
thermal_2019-06-29_1561819934_0_0.png,1,0
thermal_2020-11-08_1604810408_0_0.png,1,0
thermal_2019-09-20_1568996168_0_0.png,2,0
thermal_2020-04-05_1586116514_0_0.png,3,2
thermal_2020-01-27_1580113268_0_0.png,0,3
thermal_2019-11-22_1574425155_0_0.png,0,3
thermal_2020-09-02_1599015848_0_0.png,1,0
thermal_2020-07-27_1595878328_0_0.png,3,2
thermal_2020-01-07_1578406147_0_0.png,0,3
thermal_2020-07-18_1595064848_0_0.png,3,1
thermal_2020-05-31_1590939435_0_0.png,3,1
thermal_2020-05-27_1590561128_0_0.png,2,1
thermal_2020-09-08_1599573308_0_0.png,3,1
thermal_2019-08-26_1566843499_0_0.png,1,0
thermal_2020-04-26_1587908169_0_0.png,3,1
thermal_2019-10-12_1570843027_0_0.png,1,0
thermal_2019-07-05_1562348119_0_0.png,2,0
thermal_2019-08-17_1566001628_0_0.png,1,0
thermal_2020-07-14_1594694888_0_0.png,3,1
thermal_2020-03-08_1583695635_0_0.png,0,2
thermal_2020-08-24_1598282767_0_0.png,2,0
thermal_2020-06-16_1592312528_0_0.png,0,3
thermal_2020-05-24_1590322568_0_0.png,3,1
thermal_2019-08-27_1566915619_0_0.png,2,0
thermal_2020-06-10_1591784654_0_0.png,3,1
thermal_2019-06-24_1561382899_0_0.png,1,0
thermal_2020-01-11_1578726248_0_0.png,0,2
thermal_2020-04-02_1585859294_0_0.png,3,1
thermal_2021-03-12_1615536620_0_0.png,2,0
thermal_2020-12-11_1607650927_0_0.png,1,0
thermal_2019-08-25_1566733820_0_0.png,2,1
thermal_2019-11-19_1574152155_0_0.png,3,1
thermal_2020-11-19_1605742807_0_0.png,1,0
thermal_2020-02-24_1582534327_0_0.png,0,3
thermal_2020-11-11_1605088807_0_0.png,3,1
thermal_2020-08-06_1596707467_0_0.png,2,0
thermal_2020-07-13_1594599367_0_0.png,3,1
thermal_2019-08-21_1566406459_0_0.png,2,0
thermal_2020-01-14_1579001647_0_0.png,0,3
thermal_2019-09-02_1567416378_0_0.png,2,0
thermal_2020-09-03_1599108668_0_0.png,1,0
thermal_2019-10-04_1570147267_0_0.png,1,0
thermal_2020-01-16_1579136534_0_0.png,0,2
thermal_2020-05-28_1590644407_0_0.png,2,1
thermal_2021-03-09_1615327808_0_0.png,1,0
thermal_2019-08-26_1566842419_0_0.png,2,0
thermal_2020-04-16_1587038468_0_0.png,0,3
thermal_2020-08-08_1596861127_0_0.png,1,0
thermal_2020-11-23_1606155428_0_0.png,1,0
thermal_2019-09-21_1569057367_0_0.png,2,0
thermal_2019-09-20_1568977328_0_0.png,2,1
thermal_2020-11-20_1605910627_0_0.png,1,0
thermal_2020-05-18_1589810467_0_0.png,0,3
thermal_2020-01-18_1579351807_0_0.png,0,3
thermal_2020-04-13_1586767988_0_0.png,3,1
thermal_2020-04-28_1588073168_0_0.png,3,1
thermal_2019-12-17_1576598895_0_0.png,0,3
thermal_2021-01-11_1610394248_0_0.png,1,0
thermal_2019-09-21_1569019328_0_0.png,1,0
thermal_2021-03-12_1615522208_0_0.png,1,0
thermal_2019-12-16_1576536667_0_0.png,0,3
thermal_2019-12-05_1575535087_0_0.png,0,3
thermal_2020-06-16_1592286247_0_0.png,3,1
thermal_2020-03-08_1583679907_0_0.png,0,3
thermal_2020-02-23_1582483327_0_0.png,0,2
thermal_2019-07-04_1562276288_0_0.png,1,0
thermal_2020-03-24_1585081448_0_0.png,0,2
thermal_2020-02-23_1582473847_0_0.png,3,3
thermal_2020-07-19_1595124307_0_0.png,3,1
thermal_2020-04-26_1587912067_0_0.png,3,1
thermal_2020-06-25_1593055748_0_0.png,3,1
thermal_2020-01-11_1578716228_0_0.png,0,2
thermal_2020-11-11_1605096428_0_0.png,3,1
thermal_2020-07-03_1593811995_0_0.png,3,1
thermal_2020-12-10_1607624288_0_0.png,1,0
thermal_2020-06-19_1592597288_0_0.png,3,1
thermal_2020-02-17_1581935228_0_0.png,0,3
thermal_2020-02-04_1580773747_0_0.png,0,3
thermal_2020-04-14_1586869934_0_0.png,0,3
thermal_2019-10-23_1571817427_0_0.png,2,3
thermal_2020-07-31_1596147007_0_0.png,1,0
thermal_2020-06-17_1592424488_0_0.png,3,2
thermal_2020-11-17_1605587595_0_0.png,1,0
thermal_2019-09-09_1568036959_0_0.png,2,0
thermal_2019-12-12_1576170308_0_0.png,0,2
thermal_2020-02-28_1582897447_0_0.png,0,3
thermal_2020-05-29_1590754328_0_0.png,3,1
thermal_2020-01-05_1578185588_0_0.png,0,2
thermal_2020-12-14_1607933048_0_0.png,2,0
thermal_2020-06-05_1591364948_0_0.png,3,1
thermal_2020-03-04_1583337787_0_0.png,3,1
thermal_2019-12-11_1576030267_0_0.png,0,2
thermal_2020-03-11_1583955127_0_0.png,3,2
thermal_2020-04-10_1586491694_0_0.png,3,2
thermal_2020-09-13_1599949268_0_0.png,1,0
thermal_2019-10-04_1570214248_0_0.png,1,0
thermal_2021-01-24_1611510615_0_0.png,1,0
thermal_2020-11-23_1606121708_0_0.png,2,0
thermal_2020-04-10_1586552227_0_0.png,3,1
thermal_2020-01-05_1578255428_0_0.png,0,2
thermal_2020-08-16_1597567867_0_0.png,2,0
thermal_2020-07-29_1596011228_0_0.png,3,1
thermal_2020-08-08_1596882248_0_0.png,2,0
thermal_2020-12-22_1608662288_0_0.png,1,0
thermal_2020-06-26_1593199567_0_0.png,3,1
